Date,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AA,BB,CC,DD,EE,FF,GG,HH,II,JJ,KK,LL,MM,NN,OO,PP,QQ,RR,SS,TT,UU,VV,WW,XX,YY,ZZ
2000-10-06,189.49,199.79,112.43,342.64,118.59,119.31,76.8,180.32,140.97,185.32,103.2,285.53,128.39,138.95,139.32,194.72,221.76,111.16,244.82,133.49,145.72,71.49,136.76,333.77,149.24,207.39,183.72,118.6,324.52,266.52,104.86,247.15,344.77,312.27,207.34,272.93,380.07,224.94,251.26,97.33,91.42,234.48,190.65,281.25,141.39,251.6,281.46,161.97,62.32,213.04,138.36,154.74
2000-10-07,188.49,201.56,110.94,344.41,120.32,118.76,77.11,177.13,139.29,183.46,101.72,282.97,127.58,137.38,139.37,196.53,222.65,109.62,246.17,134.28,146.47,71.56,135.29,332.77,148.81,205.16,182.97,116.54,323.35,267.24,105.04,250.68,342.57,314.12,205.21,275.88,383.2,222.4,251.41,97.42,92.45,240.35,189.94,282.11,141.09,255.9,280.67,163.38,60.95,212.93,137.23,153.5
2000-10-08,190.6,201.06,109.28,353.26,119.22,120.13,77.5,178.76,140.98,183.28,100.76,279.74,127.73,135.28,138.95,195.53,225.43,111.99,248.31,132.97,149.36,71.55,134.18,332.04,150.74,206.37,183.22,115.74,324.55,266.49,104.1,255.73,337.87,310.73,205.83,278.57,381.13,222.85,253.7,98.98,92.28,243.84,191.02,283.59,140.44,255.52,283.96,165.18,59.77,212.23,135.84,152.27
2000-10-09,192.65,200.47,109.19,355.67,121.22,118.92,78.24,178.96,142.14,185.06,101.57,278.98,128.63,137.52,137.17,197.69,225.61,110.74,249.56,133.67,150.08,71.41,132.7,332.62,149.41,207.29,182.97,115.47,322.99,263.28,102.14,256.85,336.99,308.7,207.01,278.11,382.58,220.54,257.73,98.71,92.65,249.49,191.83,281.14,139.28,256.49,288.55,166.39,58.87,212.78,135.15,151.17
2000-10-10,188.94,199.28,110.2,358.07,119.29,120.2,78.39,176.6,142.16,182.8,100.52,276.38,130.07,138.22,137.42,195.14,226.24,111.7,247.8,131.78,149.13,72.12,131.22,339.4,151.97,204.04,184.14,113.59,322.62,260.16,100.94,255.95,334.45,309.44,210.68,279.46,386.54,218.28,256.48,97.16,92.23,245.65,189.6,282.19,138.97,262.27,286.74,165.25,59.16,208.46,136.0,151.96
2000-10-11,189.1,199.29,110.89,352.62,120.36,120.91,77.96,175.96,144.37,181.5,100.57,276.48,131.45,137.67,137.64,197.16,227.75,111.54,244.52,131.83,146.57,73.03,130.83,340.76,151.79,203.54,183.69,113.8,324.32,258.01,100.84,256.88,329.31,306.33,208.91,286.66,392.95,216.76,261.36,97.83,92.21,246.47,188.35,284.91,137.88,260.39,283.63,165.94,59.52,208.5,136.67,150.9
2000-10-12,187.42,200.72,111.4,346.52,120.34,122.47,77.98,175.54,144.11,181.14,99.74,274.13,130.4,137.79,136.09,195.96,226.94,111.3,241.52,131.16,144.98,72.44,133.68,342.86,152.05,203.95,183.68,113.24,329.54,263.98,101.55,257.97,331.71,310.89,207.64,285.51,393.32,217.84,253.25,97.9,93.36,242.89,191.94,284.13,136.47,260.72,287.63,166.37,59.89,209.6,136.55,151.04
2000-10-13,189.22,199.97,109.86,344.94,119.25,122.1,78.1,175.31,145.26,181.1,100.29,275.35,129.64,138.55,137.86,196.84,226.21,113.06,247.15,131.37,148.7,71.24,133.75,338.12,152.59,205.3,183.68,113.79,334.41,264.61,101.56,259.16,330.47,308.77,209.84,285.34,393.87,218.73,256.45,98.26,94.5,240.25,192.9,279.9,136.07,262.23,292.16,166.93,60.11,212.74,136.73,149.66
2000-10-14,185.86,204.18,110.4,350.4,119.02,123.34,77.63,180.52,146.41,181.69,99.99,278.16,130.25,139.79,136.49,196.75,226.43,112.21,241.83,129.71,145.72,71.12,132.52,335.76,151.25,200.55,181.28,114.39,339.9,263.9,103.4,259.09,327.22,316.28,210.09,285.54,390.07,219.91,256.95,99.03,94.43,242.99,191.78,280.24,135.46,262.33,291.31,164.71,59.32,216.63,140.82,151.01
2000-10-15,188.22,205.74,110.84,351.31,119.02,122.25,77.03,178.58,147.62,182.28,100.89,277.52,132.04,141.58,136.5,197.45,229.65,112.88,241.26,130.74,143.55,71.11,131.3,337.44,151.43,201.05,178.83,116.16,339.55,259.32,103.51,262.63,329.5,318.37,208.22,287.88,392.62,219.82,257.59,97.35,95.12,241.17,190.29,282.51,135.66,258.96,293.18,164.59,60.13,215.36,138.55,151.35
2000-10-16,188.14,203.76,110.75,350.2,119.62,120.84,76.89,176.48,148.63,183.82,101.76,277.01,133.76,141.94,136.96,199.48,226.85,113.4,240.21,130.87,142.75,70.55,131.72,338.36,149.55,200.56,182.43,115.73,337.2,256.65,102.27,263.96,329.64,315.0,210.2,281.56,387.54,219.3,263.92,96.27,94.96,241.35,191.26,282.01,137.78,253.97,297.34,167.11,59.43,215.84,139.11,152.69
2000-10-17,189.94,202.41,110.76,352.2,119.12,119.93,75.1,176.44,149.33,182.21,101.38,274.85,130.06,140.69,139.82,199.68,226.52,112.25,239.93,130.56,141.32,70.05,131.04,345.38,149.82,203.22,181.54,116.19,338.96,253.56,102.89,262.86,334.2,318.33,211.87,281.26,388.01,222.01,268.66,96.29,95.35,240.94,190.39,285.28,137.7,254.77,294.45,165.89,59.53,222.31,138.8,152.92
2000-10-18,187.5,200.35,112.26,352.46,119.84,120.75,75.34,178.64,148.14,182.12,102.43,276.95,131.26,140.0,141.53,197.48,227.04,112.37,239.78,130.12,142.89,69.2,130.0,347.86,150.0,199.99,181.93,117.26,338.62,250.87,103.02,262.47,334.19,317.73,212.4,279.27,394.57,219.39,267.35,96.68,96.9,239.34,191.71,287.92,136.27,253.96,291.56,164.37,58.64,223.99,137.68,150.64
2000-10-19,187.07,198.57,111.93,348.6,120.52,118.97,75.46,176.81,149.65,182.84,101.37,279.04,132.04,139.83,142.02,200.59,229.28,110.88,240.19,130.53,143.82,68.1,127.97,344.11,147.93,200.01,179.03,116.92,338.77,256.39,103.78,261.8,335.36,319.37,215.38,281.26,392.54,217.74,268.65,94.95,96.01,242.16,194.32,291.56,133.49,254.7,290.88,165.84,58.52,227.84,135.23,150.16
2000-10-20,186.77,198.59,111.83,346.53,122.76,117.23,75.63,179.6,148.64,182.37,101.87,283.36,133.68,140.15,142.34,200.28,229.93,110.98,239.67,128.06,142.4,68.56,129.4,343.17,149.63,199.18,178.99,115.4,333.97,254.07,102.72,252.85,330.37,323.04,212.61,281.11,393.01,217.89,273.88,94.13,95.35,241.12,190.52,296.85,132.78,253.86,296.05,162.74,58.91,230.01,136.68,150.07
2000-10-21,188.77,197.53,111.97,344.55,123.23,118.19,75.9,180.47,148.94,180.94,101.72,286.52,131.55,140.37,140.05,202.53,233.45,110.86,237.47,128.05,146.71,68.13,130.89,345.93,149.29,197.91,175.83,115.65,333.69,255.01,101.96,250.21,334.53,320.09,209.43,279.68,391.35,214.75,270.54,92.93,95.09,238.53,188.36,294.14,132.65,253.08,299.8,162.68,59.47,227.74,137.65,151.47
2000-10-22,186.54,196.28,112.06,348.25,122.8,119.16,75.8,178.1,145.99,182.47,100.26,285.14,128.69,139.85,141.58,205.56,232.51,109.89,236.12,127.22,146.7,67.14,128.02,346.29,148.75,195.42,176.06,117.03,329.04,260.13,102.37,249.91,335.78,320.93,209.54,280.38,392.25,213.44,269.03,93.91,95.05,235.72,186.82,291.48,130.91,250.18,298.55,164.62,59.73,230.53,137.08,149.35
2000-10-23,187.99,194.36,112.09,354.7,122.92,119.67,75.43,175.94,144.14,182.84,101.25,288.76,128.75,141.69,141.75,205.43,233.51,110.24,234.51,128.46,147.76,67.35,126.35,346.98,147.4,195.3,174.62,116.75,323.99,259.59,104.53,248.19,337.6,319.74,208.85,279.22,399.13,214.62,270.79,92.6,97.14,238.13,190.03,292.82,131.11,251.33,301.18,162.95,59.15,227.38,139.16,152.51
2000-10-24,187.51,194.55,113.31,357.36,121.02,119.5,75.72,175.39,142.05,182.28,101.46,292.42,127.85,141.07,142.86,204.64,228.7,109.73,229.57,128.8,148.66,66.99,127.07,346.41,147.87,195.35,175.38,117.23,325.23,260.74,105.06,246.52,341.17,315.91,209.95,278.13,406.23,213.89,267.78,93.77,96.39,235.71,186.15,295.37,131.92,257.66,297.79,162.18,60.05,226.25,141.56,152.4
2000-10-25,187.92,195.65,113.57,358.78,121.16,119.84,75.7,174.21,143.09,182.56,101.21,294.25,127.94,139.77,142.99,199.67,228.04,110.23,231.33,128.3,147.52,67.15,128.09,340.5,146.77,198.36,173.7,117.6,327.55,262.0,106.07,246.72,343.51,319.65,206.74,276.94,399.9,212.96,265.3,94.67,96.79,237.79,187.7,293.67,133.7,261.59,297.09,164.01,60.11,223.23,141.43,154.17
2000-10-26,190.83,193.7,111.73,356.42,122.48,119.4,74.69,174.74,142.2,181.75,101.76,297.43,127.88,137.72,145.74,197.4,224.16,110.64,232.41,129.19,147.17,66.62,128.75,339.69,146.58,198.23,172.36,117.88,326.55,263.09,103.45,243.18,342.78,322.56,209.55,278.63,400.36,212.14,264.84,94.3,97.93,235.94,190.29,292.11,134.12,260.96,296.17,167.34,60.13,224.97,140.1,155.91
2000-10-27,190.99,192.17,112.52,354.87,119.1,119.01,73.71,175.94,139.52,179.61,101.63,297.56,128.2,136.38,143.95,196.1,225.24,110.38,230.62,130.13,146.65,67.17,128.4,340.51,148.25,200.6,170.61,120.06,323.57,260.1,102.99,241.5,345.36,326.84,210.37,278.52,401.34,210.81,264.79,95.38,99.18,237.57,190.23,293.89,134.17,261.59,294.06,167.88,60.25,222.13,141.22,154.54
2000-10-28,192.53,193.5,113.15,356.22,119.38,120.21,74.6,180.14,141.4,181.25,101.26,294.1,127.28,137.5,144.41,194.93,223.79,109.28,231.64,130.13,146.06,66.43,127.43,337.78,149.36,202.39,171.48,117.8,318.16,260.37,103.29,243.44,351.48,327.83,209.36,279.59,399.23,211.82,268.84,97.13,99.26,237.41,191.13,293.98,135.41,265.66,284.71,165.45,60.6,217.18,140.21,153.57
2000-10-29,192.49,194.98,112.92,354.47,117.1,119.9,74.21,180.4,137.28,181.74,101.18,303.21,127.24,137.21,142.08,195.69,226.74,110.96,234.07,131.15,144.79,66.17,125.71,332.58,152.64,201.01,171.54,116.44,323.94,264.42,102.51,237.03,351.06,323.68,205.69,274.88,399.23,215.79,269.6,98.39,99.7,237.14,193.29,290.29,133.67,267.83,284.91,166.99,61.52,215.86,141.37,153.82
2000-10-30,190.44,191.61,115.22,355.86,118.28,119.98,73.88,182.73,136.76,179.69,100.64,302.0,128.72,136.05,142.54,198.26,227.71,110.17,234.74,130.83,146.46,66.71,127.21,325.54,152.93,201.87,172.89,115.92,320.96,263.43,103.86,241.98,344.07,320.26,204.42,281.15,401.44,218.72,267.58,97.79,101.22,235.43,194.49,288.85,132.77,265.33,286.16,167.46,61.87,213.7,141.06,153.37
2000-10-31,191.12,193.86,113.73,354.74,116.92,117.96,75.04,182.13,137.16,177.05,101.06,301.48,128.14,135.91,141.46,199.37,227.61,109.48,236.43,133.53,147.27,66.87,130.13,326.11,153.19,198.02,170.9,115.44,322.07,264.33,102.52,237.98,347.32,319.53,203.66,279.98,398.05,221.4,265.69,96.49,102.2,239.56,192.47,288.69,132.16,264.79,285.43,164.67,60.33,215.43,141.73,153.27
2000-11-01,193.51,196.97,113.13,352.54,115.95,118.89,74.57,182.5,138.14,176.47,101.49,302.06,128.71,135.24,140.69,200.43,226.29,113.06,233.39,134.02,148.08,67.16,133.22,325.39,152.06,201.12,170.85,114.74,323.73,264.65,102.65,239.36,344.02,318.71,201.2,277.88,397.45,221.31,265.58,96.08,102.56,240.82,194.99,289.27,131.3,268.08,284.15,164.74,60.05,212.59,137.35,151.93
2000-11-02,196.1,198.94,114.5,345.92,115.12,120.32,73.58,180.78,135.26,176.71,101.32,304.23,129.26,134.33,139.75,200.63,227.26,114.74,235.4,133.42,145.77,67.12,132.41,325.07,152.83,195.77,169.54,115.93,326.51,265.08,102.27,239.93,348.11,321.15,202.49,274.47,384.78,218.09,264.82,97.09,102.26,241.13,193.7,288.08,132.05,267.3,282.19,162.05,60.96,210.4,136.72,156.86
2000-11-03,194.51,193.43,115.0,342.84,114.57,120.9,73.35,179.76,132.48,176.06,100.1,303.32,131.28,132.23,139.44,199.65,230.06,113.76,235.38,134.06,146.69,68.0,130.82,328.86,153.11,194.77,169.36,116.39,329.0,266.37,104.72,238.3,343.64,320.46,202.13,269.53,387.68,212.5,264.81,96.93,101.31,240.38,196.3,290.46,129.27,268.55,283.59,161.6,62.42,208.79,137.41,154.48
2000-11-04,196.63,192.15,115.51,338.04,114.88,120.35,72.93,180.55,135.04,174.78,99.52,305.3,132.77,131.37,136.92,197.16,228.9,113.63,238.23,133.91,147.48,67.46,129.18,324.86,152.93,194.29,171.43,115.58,330.77,265.19,105.27,239.58,347.36,323.28,200.9,270.85,389.5,210.55,266.3,96.25,101.5,238.51,196.59,290.1,128.73,266.46,284.06,162.66,63.14,209.77,139.39,155.17
2000-11-05,198.82,191.41,116.35,336.22,115.63,120.9,73.1,181.56,133.91,173.15,98.97,304.47,131.26,131.96,137.56,197.02,228.45,114.52,236.01,135.8,149.69,66.59,130.21,326.26,151.39,193.74,171.23,113.94,330.83,265.25,106.01,240.29,345.28,321.01,203.14,272.05,379.15,208.36,266.7,95.47,100.91,239.23,196.93,287.48,129.03,265.57,285.57,162.61,63.28,209.65,136.97,154.27
2000-11-06,195.17,190.23,116.86,334.61,115.35,118.88,72.56,180.78,135.16,173.02,98.11,305.5,129.9,133.6,136.39,199.39,229.22,116.43,235.65,135.57,151.72,66.36,128.56,326.71,149.95,196.04,174.4,113.79,329.87,269.23,106.47,238.33,340.26,319.23,204.28,273.11,375.73,210.64,270.64,96.18,101.69,243.08,195.72,296.31,130.29,269.61,282.74,163.08,63.88,210.06,134.56,154.9
2000-11-07,198.31,190.9,115.68,335.1,115.78,118.2,71.9,180.67,134.84,170.7,97.53,304.12,130.61,133.32,135.23,199.71,227.81,116.88,236.02,134.23,152.07,66.05,126.39,327.45,151.52,193.3,176.5,114.53,325.1,268.89,105.84,241.82,337.24,318.45,205.43,273.15,374.49,203.22,266.76,96.7,102.81,247.77,193.02,299.91,130.22,269.3,280.99,167.72,64.19,210.45,131.7,153.91
2000-11-08,200.59,189.71,116.2,331.95,114.04,115.66,71.97,181.68,135.05,171.2,95.31,301.55,129.29,133.56,133.8,199.23,226.43,117.0,234.11,132.18,152.04,66.32,126.68,325.11,152.71,193.71,176.24,113.91,323.39,269.62,103.25,242.48,337.74,319.3,203.98,269.66,379.41,203.66,265.56,96.07,101.98,248.24,192.93,300.01,130.24,271.46,285.37,168.75,64.46,214.7,129.43,154.01
2000-11-09,198.88,194.02,116.34,329.44,114.42,116.75,71.51,183.67,134.64,173.48,96.43,301.68,128.33,131.72,133.23,198.06,226.15,117.89,235.03,133.21,148.4,66.23,123.23,327.83,152.77,191.41,179.8,111.72,323.04,270.97,105.57,240.58,333.73,319.27,204.84,269.01,378.37,202.77,264.54,97.24,101.65,241.44,191.8,300.02,129.54,267.14,292.08,169.29,64.75,213.98,130.13,155.45
2000-11-10,202.11,194.82,116.24,327.95,114.13,117.2,72.55,180.59,135.03,174.85,96.26,304.24,129.03,132.29,131.94,199.51,225.2,118.9,233.27,133.31,146.37,66.41,125.42,326.77,153.26,191.98,180.79,111.5,322.65,267.74,104.47,239.13,333.76,321.16,201.97,269.42,378.77,201.71,265.79,95.58,101.47,240.32,194.36,304.36,129.68,272.56,295.11,169.22,64.01,212.97,130.01,154.43
2000-11-11,201.99,192.98,116.57,324.01,113.6,117.07,72.66,182.16,132.92,174.29,97.13,300.77,128.12,133.03,131.46,203.34,223.18,120.1,235.48,134.95,147.33,67.32,126.2,325.05,153.16,192.78,184.76,111.63,329.13,270.28,102.7,240.37,336.13,324.69,206.06,268.54,378.94,200.83,266.85,92.72,100.07,237.99,196.06,307.48,129.96,270.19,295.66,168.76,63.77,212.67,130.13,153.64
2000-11-12,201.74,191.82,119.06,327.65,114.45,114.84,73.81,183.52,133.76,175.03,97.78,296.15,129.99,133.47,131.58,204.96,222.82,121.45,241.34,132.85,146.19,67.0,126.71,325.24,150.49,192.16,182.89,108.59,333.39,269.36,101.77,240.22,331.7,321.38,206.17,268.63,377.35,201.71,265.34,92.67,100.71,237.22,196.6,307.97,129.57,269.41,297.1,168.64,63.71,210.8,132.2,153.23
2000-11-13,203.22,189.61,118.9,323.96,114.04,115.17,73.68,182.79,135.43,173.71,99.04,294.99,132.51,133.04,129.74,204.23,221.25,120.79,241.17,134.71,148.1,66.16,127.62,332.27,150.79,193.09,184.12,107.88,333.7,266.88,101.84,239.53,330.5,321.13,205.66,265.94,382.1,203.58,267.06,94.29,99.71,237.75,195.96,306.4,130.63,271.92,294.19,170.4,62.34,210.62,134.76,151.75
2000-11-14,205.29,188.47,119.17,325.21,114.71,114.44,74.75,184.5,137.76,177.8,97.64,293.0,131.79,132.14,129.76,204.18,219.21,121.73,240.41,134.27,147.95,66.55,127.35,326.84,152.48,191.37,183.59,108.0,335.36,268.35,102.9,241.32,331.94,324.67,206.91,269.09,387.16,205.95,265.2,94.63,97.9,236.77,201.3,312.16,128.4,273.53,290.61,167.62,62.67,210.04,136.89,150.92
2000-11-15,202.05,185.91,119.46,315.46,116.19,113.13,74.53,188.09,139.49,177.0,97.89,293.3,132.07,130.46,130.3,205.8,218.23,122.56,239.94,132.55,149.36,65.95,127.54,325.71,153.25,190.21,183.18,107.5,332.24,267.24,102.55,238.34,336.21,329.3,203.92,268.11,389.09,205.22,264.57,95.21,99.5,234.21,200.77,313.45,128.15,270.91,294.08,168.77,62.76,209.71,136.85,148.85
2000-11-16,199.92,185.05,118.61,314.52,116.48,113.98,74.32,188.16,138.31,175.47,97.45,291.51,130.22,128.68,128.51,203.36,217.45,124.83,238.32,131.57,150.85,68.12,128.38,320.87,152.1,190.08,184.77,106.12,333.36,269.81,102.28,238.72,340.01,326.24,198.6,270.88,388.06,205.44,262.4,95.05,100.72,237.16,199.99,316.05,128.45,275.29,291.04,167.76,63.14,212.02,136.25,152.4
2000-11-17,199.06,184.42,119.02,315.25,115.84,114.64,74.62,186.08,140.64,174.56,96.0,286.67,128.47,130.42,127.91,205.2,215.88,127.28,235.37,131.55,150.19,68.25,127.07,326.15,150.33,193.28,186.55,106.29,329.87,267.64,101.01,237.05,340.18,325.45,200.13,270.94,390.12,208.29,261.45,96.88,100.65,236.56,198.16,324.45,129.73,279.23,293.44,166.07,63.96,209.35,136.49,152.18
2000-11-18,199.06,186.82,117.3,316.13,114.04,115.1,74.36,187.19,142.17,173.46,96.07,279.83,128.36,129.39,128.76,204.39,217.56,127.89,238.31,132.99,151.22,68.19,128.59,326.16,149.46,193.94,185.79,106.32,328.82,267.75,100.92,236.73,341.5,331.63,198.59,270.57,397.07,211.32,261.56,95.87,100.8,234.86,197.03,327.25,130.3,277.53,295.82,168.05,64.26,211.0,137.0,153.49
2000-11-19,197.89,187.34,117.55,314.45,114.54,113.99,73.61,189.15,143.83,174.71,95.85,279.0,128.95,128.61,128.95,203.18,219.32,127.15,239.47,134.93,150.27,69.25,128.82,319.56,150.22,194.66,185.18,107.17,324.93,265.94,101.08,238.59,340.06,328.44,194.78,271.06,404.0,211.11,258.96,95.48,100.95,230.22,195.84,326.68,130.8,275.65,296.72,167.47,63.16,213.01,137.87,154.15
2000-11-20,198.78,185.24,118.78,312.55,113.58,113.18,76.26,191.78,144.95,175.97,95.93,280.93,129.51,128.25,130.57,204.68,212.99,128.3,241.21,133.74,148.83,69.28,127.96,326.11,149.62,193.96,184.55,106.29,321.44,267.49,101.26,236.54,341.15,327.62,192.44,272.37,403.52,212.42,257.18,95.01,100.7,230.55,196.25,324.38,131.19,274.83,299.9,164.73,63.15,213.79,137.8,154.31
2000-11-21,199.06,187.08,119.53,311.28,111.85,113.86,75.52,192.99,142.21,178.02,94.81,279.78,132.03,124.97,130.05,207.64,212.54,127.38,243.42,132.88,148.9,69.73,128.29,323.34,149.3,190.95,183.76,106.91,322.89,273.05,100.52,237.97,344.61,326.39,190.72,276.2,403.5,208.71,255.95,96.54,99.59,230.15,198.15,322.47,132.18,272.87,303.81,164.62,63.31,213.65,135.35,153.52
2000-11-22,200.25,186.39,117.89,314.5,112.73,113.35,75.4,192.83,143.19,178.21,96.34,282.01,134.36,127.32,131.63,206.25,215.27,127.09,246.55,133.21,147.76,69.83,126.93,322.98,150.26,188.68,181.73,107.01,327.19,275.12,100.48,239.78,342.26,327.8,187.5,271.49,408.03,208.6,254.52,96.1,100.27,232.27,199.98,326.01,130.6,276.66,297.81,162.86,63.81,215.66,133.21,152.98
2000-11-23,199.43,185.96,120.49,311.81,112.37,113.32,73.53,190.95,144.63,179.15,96.14,282.77,133.43,127.09,131.64,204.5,213.44,127.27,248.35,133.15,148.2,69.34,124.63,320.02,153.4,187.32,183.74,105.76,329.62,277.6,100.81,240.92,336.43,325.29,187.56,267.79,404.16,207.22,255.23,94.76,100.75,229.93,204.83,323.95,130.67,276.1,298.83,163.74,64.43,217.5,135.85,153.04
2000-11-24,199.46,185.59,120.92,313.56,113.87,112.46,73.99,189.2,143.05,178.12,96.23,277.2,133.15,127.95,133.54,207.56,219.08,126.44,249.08,134.99,148.16,69.42,126.28,312.24,155.26,189.14,182.37,105.38,331.52,277.53,101.2,239.35,342.78,319.07,183.06,268.46,397.8,208.52,258.84,96.16,102.39,228.16,203.14,320.83,130.49,271.87,296.62,163.84,64.41,218.42,134.94,153.88
2000-11-25,201.52,185.14,121.04,311.12,111.23,110.98,73.64,191.65,143.39,177.56,95.44,278.58,133.3,128.19,131.79,204.3,220.11,125.6,250.05,133.74,148.86,70.47,127.13,319.18,154.7,185.73,185.1,105.71,332.35,280.39,101.63,238.98,340.68,323.92,181.42,268.32,399.67,211.13,257.76,95.63,103.33,223.93,201.26,322.4,129.19,273.43,297.35,167.06,64.52,217.68,134.4,154.27
2000-11-26,203.27,185.78,119.5,312.94,113.13,110.19,73.73,192.21,144.36,174.98,95.33,278.08,130.18,127.85,132.83,201.39,223.13,124.85,252.77,131.91,150.13,70.63,128.54,321.12,153.4,183.48,182.96,106.06,329.27,277.56,101.22,240.5,342.42,325.97,183.05,269.72,399.53,210.37,255.65,96.73,104.64,225.78,201.56,328.31,130.52,277.82,296.29,166.52,65.17,217.98,134.04,155.26
2000-11-27,202.14,186.66,121.67,317.72,112.4,108.99,72.38,192.64,145.32,175.62,95.56,280.65,129.36,128.61,133.69,200.12,221.77,124.39,250.73,131.87,149.74,69.4,128.65,319.24,155.22,181.35,182.97,106.97,329.19,276.04,101.07,237.78,343.7,326.42,181.36,271.65,397.43,209.33,252.97,96.18,103.0,224.68,198.06,325.18,131.26,274.87,295.04,166.23,66.13,216.61,136.27,153.43
2000-11-28,203.85,190.9,124.04,316.64,111.45,108.44,72.08,192.35,147.44,176.34,95.82,280.32,129.09,131.55,132.11,204.08,222.58,123.29,252.97,132.81,151.34,69.5,128.97,318.04,153.33,183.93,185.3,106.59,329.36,274.87,100.52,237.34,343.82,331.67,178.66,270.31,397.29,209.35,256.11,96.89,102.34,227.33,197.96,331.52,130.47,273.6,293.34,164.99,66.59,216.09,136.93,152.58
2000-11-29,204.04,188.25,123.39,312.51,111.39,109.14,71.16,188.41,145.07,175.03,94.82,277.44,127.43,131.41,130.66,201.12,222.79,124.64,248.6,133.57,152.65,70.19,126.14,314.22,154.14,187.2,183.34,108.29,330.06,271.7,100.28,234.32,346.07,334.13,177.76,268.19,395.95,207.62,255.72,98.0,101.69,226.42,199.02,335.16,130.74,273.61,291.79,164.27,66.12,220.34,137.51,156.38
2000-11-30,202.47,189.64,121.91,306.68,112.58,107.85,71.99,189.44,146.12,174.35,96.14,285.0,127.74,130.95,132.26,200.09,223.55,126.12,248.8,134.6,151.72,69.78,125.93,308.48,153.39,186.84,184.2,108.46,330.75,272.95,100.85,229.95,342.57,332.15,180.14,270.65,396.04,206.67,257.5,97.46,101.68,226.82,200.1,336.41,129.16,276.13,292.38,168.26,66.54,218.16,135.64,158.44
2000-12-01,202.75,191.94,121.88,306.86,112.12,108.74,71.88,187.88,144.3,173.6,96.0,283.61,127.23,131.25,132.91,202.65,222.12,125.22,245.13,136.37,154.65,69.05,125.93,307.54,151.69,186.84,182.12,106.96,335.37,269.79,99.77,231.11,339.3,329.46,181.63,265.5,395.21,206.69,261.9,96.58,101.42,230.15,198.97,333.74,128.84,278.49,293.85,167.52,65.75,216.36,135.75,160.49
2000-12-02,200.96,191.74,123.25,308.11,113.7,108.46,71.71,190.19,143.58,172.07,94.0,283.88,124.94,130.83,132.69,199.67,223.82,124.86,244.91,138.58,155.13,69.52,125.61,304.43,150.16,183.33,180.96,107.98,338.16,271.74,99.35,230.55,341.84,325.74,183.2,261.12,397.23,202.68,258.58,96.35,100.6,231.94,201.44,336.1,130.17,280.57,296.29,166.12,66.31,215.45,132.93,160.45
2000-12-03,202.52,189.86,122.89,308.33,114.0,108.43,72.8,189.35,141.31,173.03,93.86,284.55,126.67,133.15,134.17,199.13,221.24,124.97,247.03,138.85,155.81,69.43,126.97,300.11,148.37,188.08,180.16,107.01,333.01,268.53,100.88,228.48,336.6,320.27,184.56,262.07,396.68,202.93,256.94,95.78,100.33,228.94,196.89,341.0,132.05,280.2,295.07,166.25,66.89,213.09,131.44,159.69
2000-12-04,201.44,190.52,123.14,309.61,113.92,108.6,74.21,190.06,141.13,172.17,93.05,284.74,126.53,130.96,136.22,196.88,222.51,122.73,246.99,139.34,157.4,70.56,127.61,304.18,149.19,187.88,181.89,106.58,329.14,273.59,101.04,230.21,333.94,322.93,185.61,262.51,396.23,201.85,257.0,96.09,101.05,232.95,196.12,344.25,132.6,272.7,290.7,164.14,67.69,213.28,131.78,156.86
